Test_Number,Testing_Type,A/S,Test(META???),Location_Type,Test_Location,??,EMA#1,EMA#2,EMAW,EMAS,EMAP,WABL,WABLM,RAWL,RAWLM,KEN,RANGE,Value
3110,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3111,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3112,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3113,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3114,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3115,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3116,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3117,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3118,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3119,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3120,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3121,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3122,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3123,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3124,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3125,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3126,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3127,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3128,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3129,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3130,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3131,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3132,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3133,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3134,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3135,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3136,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3137,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3138,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3139,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3140,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3141,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3142,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3143,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3144,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3145,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3146,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3147,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3148,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3149,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3150,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3151,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3152,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3153,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3154,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3155,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3156,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3157,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3158,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3159,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3160,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3161,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3162,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3163,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3164,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3165,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3166,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3167,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3168,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3169,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3170,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3171,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3172,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3173,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3174,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3175,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3176,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3177,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3178,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3179,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3180,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3181,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3182,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3183,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3184,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3185,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3186,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3187,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3188,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3189,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3190,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3191,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3192,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3193,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3194,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3195,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3196,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3197,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3198,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3199,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3200,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3201,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3202,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3203,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3204,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3205,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3206,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3207,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6375V_vddce_0.6375V_dvdd_1.200V_100.00ns,(P)
3208,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3209,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3210,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3211,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3212,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3213,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3214,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,16384X4M8F8,ABGV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3215,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3216,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X4M16F2,ABV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3217,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X40M16F4,ABGWV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3218,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,32768X40M16F8,ABGRV_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3219,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,4096X42M8F4,ABGWVL_HS_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3220,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_HS_timing,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3221,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,1024X4M8F2,ABGV_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3222,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,2048X80M8F4,ABGTWV_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
3223,tb_mem_yd_ckb,Auto_R,func_vec,RA1UHDA,8192X20M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P)
